X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,CI_ID,CSLLEA08ID,SUBTYPE1,SUBTYPE2,TRIBAL,NUMPRE,NUMFIXSUB,NUMMOBILE,FTSWORN,FTCIV,PTSWORN,PTCIV
-8249762.0168,5012174.5923,6233,1013432,HO-HO-KUS POLICE DEPARTMENT,55 SYCAMORE AVENUE,HO HO KUS,NJ,07423,1571,(201) 652-1700,LOCAL POLICE DEPARTMENT,OPEN,20,BERGEN,34003,USA,40.9988673,-74.1088731,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11473170,-999,-999,0,0,0,0,16,4,0,2
-8347765.5814,4838034.5998,6234,1013306,CLEMENTON POLICE DEPARTMENT,101 GIBBSBORO ROAD,CLEMENTON,NJ,08021,4035,(856) 783-2271,LOCAL POLICE DEPARTMENT,OPEN,16,CAMDEN,34007,USA,39.8076835000001,-74.9892541,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12643240,-999,-999,0,0,0,0,15,1,0,0
-8329883.4299,4875817.7686,6235,1013275,BURLINGTON TOWNSHIP POLICE DEPARTMENT,851 OLD YORK ROAD,BURLINGTON,NJ,08016,3829,(609) 386-2019,LOCAL POLICE DEPARTMENT,OPEN,55,BURLINGTON,34005,USA,40.0679243000001,-74.828616,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12903210,-999,-999,0,0,0,0,45,10,16,1
-8268383.3963,4946960.1345,6236,1013809,WOODBRIDGE POLICE DEPARTMENT,1 MAIN STREET,WOODBRIDGE,NJ,07095,3302,(732) 634-7700,LOCAL POLICE DEPARTMENT,OPEN,256,MIDDLESEX,34023,USA,40.5552453,-74.2761517989999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11844900,-999,-999,0,0,0,0,206,50,0,0
-8310993.3472,4932392.4184,6237,1013224,MONTGOMERY TOWNSHIP POLICE DEPARTMENT,2261 VAN HORNE ROAD,BELLE MEAD,NJ,08502,NOT AVAILABLE,(908) 359-3222,LOCAL POLICE DEPARTMENT,OPEN,38,SOMERSET,34035,USA,40.4557437,-74.6589235,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12913130,-999,-999,0,0,0,0,29,9,0,0
-8351021.9993,4842756.5085,6238,1013424,HI NELLA POLICE DEPARTMENT,100 WYKAGYL ROAD,HI NELLA,NJ,08083,2817,(856) 784-6238,LOCAL POLICE DEPARTMENT,OPEN,6,CAMDEN,34007,USA,39.8402609,-75.0185069999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,UNVERIFIED,2009/09/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11803180,-999,-999,0,0,0,0,6,0,6,0
-8362680.612,4840905.5638,6239,1013810,DEPTFORD TOWNSHIP POLICE DEPARTMENT,1011 COOPER STREET,WOODBURY,NJ,08096,3076,(856) 845-2223,LOCAL POLICE DEPARTMENT,OPEN,75,GLOUCESTER,34015,USA,39.8274927000001,-75.1232381,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13375330,-999,-999,0,0,1,0,70,5,0,5
-8303302.4506,5028692.9194,6240,1013374,FRANKLIN BOROUGH POLICE DEPARTMENT,15 CORK HILL ROAD,FRANKLIN,NJ,07416,1609,(973) 827-7040,LOCAL POLICE DEPARTMENT,OPEN,15,SUSSEX,34037,USA,41.1107629000001,-74.5898349999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11513230,-999,-999,0,0,0,0,15,0,0,13
-8298442.0859,4967868.2705,6243,1013217,BERNARDS TOWNSHIP POLICE DEPARTMENT,1 COLLYER LANE,BASKING RIDGE,NJ,07920,1442,(908) 766-1122,LOCAL POLICE DEPARTMENT,OPEN,55,SOMERSET,34035,USA,40.6977957,-74.546173601,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12653250,-999,-999,0,0,1,0,39,16,0,2
-8401235.2893,4826816.6482,6244,1013626,PENNS GROVE POLICE DEPARTMENT,1 STATE STREET,PENNS GROVE,NJ,08069,1619,(856) 299-0055,LOCAL POLICE DEPARTMENT,OPEN,23,SALEM,34033,USA,39.7302266660001,-75.469580659,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12503070,-999,-999,0,0,0,0,16,7,0,1
-8256962.6624,5002731.4784,6245,1013653,PROSPECT PARK POLICE DEPARTMENT,106 BROWN AVENUE,PROSPECT PARK,NJ,07508,2041,(973) 790-7900,LOCAL POLICE DEPARTMENT,OPEN,18,PASSAIC,34031,USA,40.9348139000001,-74.1735576,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13810380,-999,-999,0,0,0,0,15,3,0,0
-8286922.9645,4965522.9167,6247,1013233,BERKELEY HEIGHTS POLICE DEPARTMENT,29 PARK AVENUE,BERKELEY HEIGHTS,NJ,07922,1421,(908) 464-1111,LOCAL POLICE DEPARTMENT,OPEN,33,UNION,34039,USA,40.6818203730001,-74.442695573,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12993360,-999,-999,0,0,0,0,27,6,0,3
-8241536.742,4888458.0502,6248,1013715,SPRING LAKE HEIGHTS POLICE DEPARTMENT,555 BRIGHTON AVENUE,SPRING LAKE,NJ,07762,2006,(732) 449-6161,LOCAL POLICE DEPARTMENT,OPEN,13,MONMOUTH,34025,USA,40.1547663000001,-74.0349841999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11593070,-999,-999,0,0,0,0,13,0,0,2
-8279862.4954,5011791.6085,6249,1013460,KINNELON BOROUGH POLICE DEPARTMENT,130 KINNELON ROAD,KINNELON,NJ,07405,2336,(973) 838-5400,LOCAL POLICE DEPARTMENT,OPEN,17,MORRIS,34027,USA,40.9962707,-74.3792703,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11753100,-999,-999,0,0,0,0,16,1,1,0
-8278730.2364,5031461.9791,6258,1013786,WEST MILFORD TOWNSHIP POLICE DEPARTMENT,1480 UNION VALLEY ROAD,WEST MILFORD,NJ,07480,1338,(973) 728-2802,LOCAL POLICE DEPARTMENT,OPEN,54,PASSAIC,34031,USA,41.1295019570001,-74.369099045,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11384910,-999,-999,0,0,0,0,47,7,0,13
-8326771.8876,4813173.1053,6260,1013409,HAMMONTON POLICE DEPARTMENT,100 CENTRAL AVENUE,HAMMONTON,NJ,08037,1676,(609) 561-4000,LOCAL POLICE DEPARTMENT,OPEN,43,ATLANTIC,34001,USA,39.6359043840001,-74.80066454,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12163260,-999,-999,0,0,0,0,34,9,0,0
-8362654.0195,4851127.4567,6261,1013394,GLOUCESTER CITY POLICE DEPARTMENT,313 MONMOUTH STREET,GLOUCESTER CITY,NJ,08030,1721,(856) 456-0408,LOCAL POLICE DEPARTMENT,OPEN,33,CAMDEN,34007,USA,39.8979757910001,-75.1229992149999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12233240,-999,-999,0,0,0,0,30,3,0,24
-8286514.1689,4916255.5236,6263,1013445,JAMESBURG POLICE DEPARTMENT,131 PERRINEVILLE ROAD,JAMESBURG,NJ,08831,1672,(732) 521-0011,LOCAL POLICE DEPARTMENT,OPEN,18,MIDDLESEX,34023,USA,40.3453519,-74.4390233,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11893110,-999,-999,0,0,0,0,13,5,2,0
-8313296.592,4862097.3626,6383,1013623,PEMBERTON BOROUGH POLICE DEPARTMENT,50 EGBERT STREET,PEMBERTON,NJ,08068,1209,(609) 894-2632,LOCAL POLICE DEPARTMENT,OPEN,5,BURLINGTON,34005,USA,39.9735361,-74.6796138999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12383050,-999,-999,0,0,0,0,5,0,2,2
-8303183.4055,4876903.2952,6384,1013818,NORTH HANOVER TOWNSHIP POLICE,"41 SCHOOLHOUSE ROAD, MUNICIPAL BUILDING",WRIGHTSTOWN,NJ,08562,2106,(609) 758-3351,LOCAL POLICE DEPARTMENT,OPEN,11,BURLINGTON,34005,USA,40.0753865,-74.5887656,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12503130,-999,-999,0,0,0,0,10,1,5,0
-8355730.6022,4942919.2769,6424,1013382,FRENCHTOWN BOROUGH POLICE,27 SECOND STREET,FRENCHTOWN,NJ,08825,1131,(908) 996-4820,LOCAL POLICE DEPARTMENT,OPEN,2,HUNTERDON,34019,USA,40.5276599000001,-75.0608050989999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11163290,-999,-999,0,0,0,0,2,0,4,1
-8245468.5019,4888250.0817,6432,1013767,WALL TOWNSHIP POLICE DEPARTMENT,2700 ALLAIRE ROAD,WALL TOWNSHIP,NJ,07719,9570,(732) 449-4500,LOCAL POLICE DEPARTMENT,OPEN,84,MONMOUTH,34025,USA,40.1533384000001,-74.0703038,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12403070,-999,-999,0,0,0,0,71,13,0,18
-8286770.9162,4913556.379,6434,1013531,MONROE TOWNSHIP POLICE DEPARTMENT,3 MUNICIPAL PLAZA,MONROE TOWNSHIP,NJ,08831,1900,(732) 521-0222,LOCAL POLICE DEPARTMENT,OPEN,66,MIDDLESEX,34023,USA,40.3268695,-74.4413297,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12993150,-999,-999,0,0,0,0,49,17,0,12
-8301971.1134,5035066.175,6468,1013406,HAMBURG BOROUGH POLICE DEPARTMENT,9 ORCHARD STREET,HAMBURG,NJ,07419,1402,(973) 827-6211,LOCAL POLICE DEPARTMENT,OPEN,9,SUSSEX,34037,USA,41.153884616,-74.577875395,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12763230,-999,-999,0,0,0,0,8,1,1,0
-8346902.1521,5010324.2958,6508,1013237,BLAIRSTOWN TOWNSHIP POLICE DEPARTMENT,106 STATE ROUTE 94,BLAIRSTOWN,NJ,07825,2208,(908) 362-7668,LOCAL POLICE DEPARTMENT,OPEN,8,WARREN,34041,USA,40.986321488,-74.981497783,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12143210,-999,-999,0,0,0,0,6,2,1,0
-8288142.7619,4995497.9134,6512,1013553,MOUNTAIN LAKES POLICE DEPARTMENT,400 BOULEVARD,MOUNTAIN LAKES,NJ,07046,1527,(973) 334-1413,LOCAL POLICE DEPARTMENT,OPEN,14,MORRIS,34027,USA,40.885705999,-74.4536532,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12113120,-999,-999,0,0,0,0,14,0,2,7
-8364977.7343,4960683.634,6513,1013632,POHATCONG TOWNSHIP POLICE DEPARTMENT,50 MUNICIPAL DRIVE,PHILLIPSBURG,NJ,08865,7800,(908) 454-9836,LOCAL POLICE DEPARTMENT,OPEN,15,WARREN,34041,USA,40.6488456000001,-75.1438735,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13026100,-999,-999,0,0,0,1,14,1,0,0
-8295885.9342,4875625.9933,6514,1013564,PLUMSTED TOWNSHIP POLICE DEPARTMENT,2 CEDAR STREET,NEW EGYPT,NJ,08533,1704,(609) 758-3738,LOCAL POLICE DEPARTMENT,OPEN,13,OCEAN,34029,USA,40.0666059000001,-74.5232113,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11604690,-999,-999,0,0,0,0,12,1,1,0
-8289338.2751,4952169.0708,6546,1013328,DUNELLEN POLICE DEPARTMENT,355 NORTH AVENUE,DUNELLEN,NJ,08812,1249,(732) 968-3000,LOCAL POLICE DEPARTMENT,OPEN,22,MIDDLESEX,34023,USA,40.590787968,-74.464392678,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11453240,-999,-999,0,0,0,0,18,4,0,0
-8326282.8892,4860776.2528,6550,1013493,LUMBERTON TOWNSHIP POLICE DEPARTMENT,35 MUNICIPAL DRIVE,LUMBERTON,NJ,08048,4516,(609) 267-1111,LOCAL POLICE DEPARTMENT,OPEN,27,BURLINGTON,34005,USA,39.964440763,-74.796271793,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12573170,-999,-999,0,0,0,0,24,3,0,0
-8292330.0176,4956200.3571,6551,1013771,WARREN TOWNSHIP POLICE DEPARTMENT,44 MOUNTAIN BOULEVARD,WARREN,NJ,07059,5608,(908) 753-1000,LOCAL POLICE DEPARTMENT,OPEN,37,SOMERSET,34035,USA,40.618282096,-74.491267958,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12083060,-999,-999,0,0,0,0,30,7,0,1
-8333469.2088,4940704.3623,6576,1013365,HUNTERDON COUNTY PROSECUTORS OFFICE - INVESTIGATIVE DIVISION,65 PARK AVENUE,FLEMINGTON,NJ,08822,1128,(908) 788-1129,SPECIAL JURISDICTION,OPEN,55,HUNTERDON,34019,USA,40.5125347000001,-74.8608275999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13059100,4,41,0,0,0,0,23,32,0,0
-8240454.9689,4991443.6324,6583,1013662,RIDGEFIELD PARK POLICE DEPARTMENT,234 MAIN STREET,RIDGEFIELD PARK,NJ,07660,2515,(201) 641-6400,LOCAL POLICE DEPARTMENT,OPEN,40,BERGEN,34003,USA,40.858165969,-74.0252664669999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12743060,-999,-999,0,0,0,0,31,9,0,28
-8287320.1109,4938055.0201,6609,1013562,NEW BRUNSWICK CITY POLICE DEPARTMENT,25 KIRKPATRICK STREET,NEW BRUNSWICK,NJ,08901,1968,(732) 745-5200,LOCAL POLICE DEPARTMENT,OPEN,168,MIDDLESEX,34023,USA,40.4944384,-74.4462632,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12913190,-999,-999,0,0,0,1,138,30,0,1
-8325538.7403,4864936.2885,6610,1013550,MOUNT HOLLY TOWNSHIP POLICE DEPARTMENT,23 WASHINGTON STREET,MOUNT HOLLY,NJ,08060,1734,(609) 267-0170,LOCAL POLICE DEPARTMENT,OPEN,25,BURLINGTON,34005,USA,39.9930769280001,-74.789586989,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12503100,-999,-999,0,0,0,0,23,2,6,6
-8354370.4117,4860756.7087,6611,1013627,PENNSAUKEN TOWNSHIP POLICE DEPARTMENT,2400 BETHEL AVENUE,PENNSAUKEN,NJ,08109,2767,(856) 488-0080,LOCAL POLICE DEPARTMENT,OPEN,117,CAMDEN,34007,USA,39.9643062000001,-75.0485863,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12483020,-999,-999,0,0,1,0,90,27,0,0
-8363439.2544,4826968.0163,6740,1013637,PITMAN POLICE DEPARTMENT,110 SOUTH BROADWAY,PITMAN,NJ,08071,2237,(856) 589-3501,LOCAL POLICE DEPARTMENT,OPEN,16,GLOUCESTER,34015,USA,39.7312724000001,-75.1300530999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12373040,-999,-999,0,0,0,0,15,1,2,0
-8307856.7872,5018244.5125,7227,1013713,SPARTA TOWNSHIP POLICE DEPARTMENT,65 MAIN STREET,SPARTA,NJ,07871,1903,(973) 729-6121,LOCAL POLICE DEPARTMENT,OPEN,51,SUSSEX,34037,USA,41.0400072250001,-74.630747302,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11023010,-999,-999,0,0,0,0,39,12,0,9
-8308382.6246,4910404.8786,7233,1013791,WEST WINDSOR POLICE DEPARTMENT HEADQUARTERS,20 MUNICIPAL DRIVE,WEST WINDSOR,NJ,08550,NOT AVAILABLE,(609) 799-1222,LOCAL POLICE DEPARTMENT,OPEN,54,MERCER,34021,USA,40.3052831860001,-74.63547098,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11654930,-999,-999,0,0,0,0,47,7,0,0
-8240722.1505,5001124.2869,7244,1013565,NEW MILFORD POLICE DEPARTMENT,930 RIVER ROAD,NEW MILFORD,NJ,07646,3043,(201) 261-1400,LOCAL POLICE DEPARTMENT,OPEN,33,BERGEN,34003,USA,40.923906,-74.0276666,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12843130,-999,-999,0,0,0,0,31,2,0,1
